scenario,scenario_label,arrangement,number_of_households,load_folder,en_opex,en_capex_repayment,pv_capex_repayment,average_hh_bill$,average_hh_solar_bill$,average_hh_total$,central_battery_SOH,central_battery_capacity_kWh,central_battery_cycles,checksum_total_payments$,cp_ratio,cust_bill_cp,cust_solar_bill_cp,cust_total$_cp,eno$_bat_capex_repay,eno$_demand_charge,eno$_energy_bill,eno$_npv_building,eno$_receipts_from_residents,eno$_total_payment,eno_net$,export_kWh,import_kWh,pv_ratio,retailer_bill$,retailer_receipt$,self-consumption,self-consumption_OLD,self-sufficiency,self-sufficiency_OLD,solar_retailer_profit,total$_building_costs,total_battery_losses,total_building_load
13,demo_wcomp_MR2_013,btm_p_c,72.0,W_new,4371.24,3500.7687241477433,12418.615967660648,1113.1368620403268,204.1296673151375,1317.266529355464,0.0,0.0,0.0,-3.725290298461914e-11,21.54385556443897,14662.993376801262,4190.127428505746,18853.120805307008,0.0,0.0,0.0,-1319622.6332267877,0.0,0.0,0.0,7090.0946139624175,313400.67536580365,25.06931351221689,35632.69803195092,94808.84744370474,93.0815739713417,93.08157397134183,23.334911600981723,23.33491160098184,-1403.1612166127213,113696.31091890045,0.0,408791.90503850946
14,demo_wcomp_MR2_014,btm_p_c,72.0,W_new,4371.24,3500.7687241477433,8279.077311773766,1113.1368620403268,257.73947893325436,1370.8763409735816,0.0,0.0,0.0,0.0,21.54385556443897,14662.993376801262,5290.564934982003,19953.558311783265,0.0,0.0,0.0,-1377195.1444441092,0.0,0.0,0.0,7090.0946139624175,313400.67536580365,25.06931351221689,35632.69803195092,94808.84744370474,93.0815739713417,93.08157397134183,23.334911600981723,23.33491160098184,7696.721382254823,118656.65486188106,0.0,408791.90503850946
15,demo_wcomp_MR2_015,btm_p_c,72.0,W_new,4371.24,3500.7687241477433,10348.846639717207,1113.1368620403268,257.73947893325436,1370.8763409735816,0.0,0.0,0.0,1.862645149230957e-11,21.54385556443897,14662.993376801262,5290.564934982003,19953.558311783265,0.0,0.0,0.0,-1377195.1444441092,0.0,0.0,0.0,7090.0946139624175,313400.67536580365,25.06931351221689,35632.69803195092,94808.84744370474,93.0815739713417,93.08157397134183,23.334911600981723,23.33491160098184,5626.952054311381,118656.65486188106,0.0,408791.90503850946
16,demo_wcomp_MR2_016,btm_p_c,72.0,W_new,4371.24,3500.7687241477433,12418.615967660648,1113.1368620403268,257.73947893325436,1370.8763409735816,0.0,0.0,0.0,0.0,21.54385556443897,14662.993376801262,5290.564934982003,19953.558311783265,0.0,0.0,0.0,-1377195.1444441092,0.0,0.0,0.0,7090.0946139624175,313400.67536580365,25.06931351221689,35632.69803195092,94808.84744370474,93.0815739713417,93.08157397134183,23.334911600981723,23.33491160098184,3557.18272636794,118656.65486188106,0.0,408791.90503850946
17,demo_wcomp_MR2_017,en,72.0,W_new,18000.0,4195.4202784481795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,82450.80739079864,-1214582.3325142309,0.0,104646.22766924681,-104646.22766924681,0.0,408791.905038509,0.0,38480.53282807798,82450.80739079864,100.0,100.0,0.0,0.0,0.0,104646.22766924681,0.0,408791.90503850946
18,demo_wcomp_MR2_018,en_pv,72.0,W_new,18000.0,4195.4202784481795,8279.077311773766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,68795.5905054234,-1152183.865902845,0.0,99270.08809564535,-99270.08809564535,7088.569047354,313399.14979919523,25.06931351221684,35632.69803195092,68795.5905054234,93.08306260023991,93.08306260023986,23.335284790027206,23.335284790027316,0.0,99270.08809564535,0.0,408791.90503850946
19,demo_wcomp_MR2_019,en_pv,72.0,W_new,18000.0,4195.4202784481795,10348.846639717207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,68795.5905054234,-1176206.7601255171,0.0,101339.85742358878,-101339.85742358878,7088.569047354,313399.14979919523,25.06931351221684,35632.69803195092,68795.5905054234,93.08306260023991,93.08306260023986,23.335284790027206,23.335284790027316,0.0,101339.85742358878,0.0,408791.90503850946
20,demo_wcomp_MR2_020,en_pv,72.0,W_new,18000.0,4195.4202784481795,12418.615967660648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,68795.5905054234,-1200229.6543481892,0.0,103409.62675153223,-103409.62675153223,7088.569047354,313399.14979919523,25.06931351221684,35632.69803195092,68795.5905054234,93.08306260023991,93.08306260023986,23.335284790027206,23.335284790027316,0.0,103409.62675153223,0.0,408791.90503850946
21,demo_wcomp_MR2_021,en_pv,72.0,W_new,18000.0,4195.4202784481795,10553.889208653658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,65345.690119097744,-1138545.1351983552,0.0,98094.99960619958,-98094.99960619958,30697.02448645,289182.9872378463,36.768326484584826,34917.9876638488,65345.690119097744,79.57697212807912,79.5769721280794,29.2591209185992,29.259120918599308,0.0,98094.99960619958,0.0,408791.90503850946
22,demo_wcomp_MR2_022,en_pv,72.0,W_new,18000.0,4195.4202784481795,13192.361510817074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,65345.690119097744,-1169168.7125065085,0.0,100733.47190836299,-100733.47190836299,30697.02448645,289182.9872378463,36.768326484584826,34917.9876638488,65345.690119097744,79.57697212807912,79.5769721280794,29.2591209185992,29.259120918599308,0.0,100733.47190836299,0.0,408791.90503850946
23,demo_wcomp_MR2_023,en_pv,72.0,W_new,18000.0,4195.4202784481795,15830.833812980487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,65345.690119097744,-1199792.2898146631,0.0,103371.94421052642,-103371.94421052642,30697.02448645,289182.9872378463,36.768326484584826,34917.9876638488,65345.690119097744,79.57697212807912,79.5769721280794,29.2591209185992,29.259120918599308,0.0,103371.94421052642,0.0,408791.90503850946
24,demo_wcomp_MR2_024,en_pv,72.0,W_new,18000.0,4195.4202784481795,13463.172450921824,0.0,0.0,0.0,0.0,0.0,0.0,-1.862645149230957e-11,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,63237.08608806109,-1147838.2635378398,0.0,98895.67881743111,-98895.67881743111,63855.067424183,274516.41217513435,48.46733945695244,34476.91184916157,63237.08608806109,67.77121745807095,67.77121745807065,32.84690601951266,32.84690601951277,0.0,98895.67881743111,0.0,408791.90503850946
25,demo_wcomp_MR2_025,en_pv,72.0,W_new,18000.0,4195.4202784481795,16828.96556365228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,63237.08608806109,-1186903.5307784462,0.0,102261.47193016154,-102261.47193016154,63855.067424183,274516.41217513435,48.46733945695244,34476.91184916157,63237.08608806109,67.77121745807095,67.77121745807065,32.84690601951266,32.84690601951277,0.0,102261.47193016154,0.0,408791.90503850946
26,demo_wcomp_MR2_026,en_pv,72.0,W_new,18000.0,4195.4202784481795,20194.758676382735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,63237.08608806109,-1225968.798019053,0.0,105627.265042892,-105627.265042892,63855.067424183,274516.41217513435,48.46733945695244,34476.91184916157,63237.08608806109,67.77121745807095,67.77121745807065,32.84690601951266,32.84690601951277,0.0,105627.265042892,0.0,408791.90503850946
27,demo_wcomp_MR2_027,en,72.0,W_new,18000.0,2647.9291921353265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,82450.80739079864,-1196621.2901047568,0.0,103098.73658293397,-103098.73658293397,0.0,408791.905038509,0.0,38480.53282807798,82450.80739079864,100.0,100.0,0.0,0.0,0.0,103098.73658293397,0.0,408791.90503850946
28,demo_wcomp_MR2_028,en_pv,72.0,W_new,18000.0,2647.9291921353265,8279.077311773766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,68795.5905054234,-1134222.8234933717,0.0,97722.5970093325,-97722.5970093325,7088.569047354,313399.14979919523,25.06931351221684,35632.69803195092,68795.5905054234,93.08306260023991,93.08306260023986,23.335284790027206,23.335284790027316,0.0,97722.5970093325,0.0,408791.90503850946
29,demo_wcomp_MR2_029,en_pv,72.0,W_new,18000.0,2647.9291921353265,10348.846639717207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,68795.5905054234,-1158245.7177160427,0.0,99792.36633727593,-99792.36633727593,7088.569047354,313399.14979919523,25.06931351221684,35632.69803195092,68795.5905054234,93.08306260023991,93.08306260023986,23.335284790027206,23.335284790027316,0.0,99792.36633727593,0.0,408791.90503850946
30,demo_wcomp_MR2_030,en_pv,72.0,W_new,18000.0,2647.9291921353265,12418.615967660648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,68795.5905054234,-1182268.6119387145,0.0,101862.1356652194,-101862.1356652194,7088.569047354,313399.14979919523,25.06931351221684,35632.69803195092,68795.5905054234,93.08306260023991,93.08306260023986,23.335284790027206,23.335284790027316,0.0,101862.1356652194,0.0,408791.90503850946
31,demo_wcomp_MR2_031,en_pv,72.0,W_new,18000.0,2647.9291921353265,10553.889208653658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,65345.690119097744,-1120584.0927888807,0.0,96547.50851988673,-96547.50851988673,30697.02448645,289182.9872378463,36.768326484584826,34917.9876638488,65345.690119097744,79.57697212807912,79.5769721280794,29.2591209185992,29.259120918599308,0.0,96547.50851988673,0.0,408791.90503850946
32,demo_wcomp_MR2_032,en_pv,72.0,W_new,18000.0,2647.9291921353265,13192.361510817074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,65345.690119097744,-1151207.6700970337,0.0,99185.98082205014,-99185.98082205014,30697.02448645,289182.9872378463,36.768326484584826,34917.9876638488,65345.690119097744,79.57697212807912,79.5769721280794,29.2591209185992,29.259120918599308,0.0,99185.98082205014,0.0,408791.90503850946
33,demo_wcomp_MR2_033,en_pv,72.0,W_new,18000.0,2647.9291921353265,15830.833812980487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,65345.690119097744,-1181831.2474051872,0.0,101824.45312421356,-101824.45312421356,30697.02448645,289182.9872378463,36.768326484584826,34917.9876638488,65345.690119097744,79.57697212807912,79.5769721280794,29.2591209185992,29.259120918599308,0.0,101824.45312421356,0.0,408791.90503850946
34,demo_wcomp_MR2_034,en_pv,72.0,W_new,18000.0,2647.9291921353265,13463.172450921824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,63237.08608806109,-1129877.2211283653,0.0,97348.18773111823,-97348.18773111823,63855.067424183,274516.41217513435,48.46733945695244,34476.91184916157,63237.08608806109,67.77121745807095,67.77121745807065,32.84690601951266,32.84690601951277,0.0,97348.18773111823,0.0,408791.90503850946
35,demo_wcomp_MR2_035,en_pv,72.0,W_new,18000.0,2647.9291921353265,16828.96556365228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,63237.08608806109,-1168942.4883689713,0.0,100713.9808438487,-100713.9808438487,63855.067424183,274516.41217513435,48.46733945695244,34476.91184916157,63237.08608806109,67.77121745807095,67.77121745807065,32.84690601951266,32.84690601951277,0.0,100713.9808438487,0.0,408791.90503850946
36,demo_wcomp_MR2_036,en_pv,72.0,W_new,18000.0,2647.9291921353265,20194.758676382735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,63237.08608806109,-1208007.755609578,0.0,104079.77395657916,-104079.77395657916,63855.067424183,274516.41217513435,48.46733945695244,34476.91184916157,63237.08608806109,67.77121745807095,67.77121745807065,32.84690601951266,32.84690601951277,0.0,104079.77395657916,0.0,408791.90503850946
37,demo_wcomp_MR2_037,en,72.0,W_new,18000.0,6774.572088969601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,82450.80739079864,-1244517.403196687,0.0,107225.37947976823,-107225.37947976823,0.0,408791.905038509,0.0,38480.53282807798,82450.80739079864,100.0,100.0,0.0,0.0,0.0,107225.37947976823,0.0,408791.90503850946
38,demo_wcomp_MR2_038,en_pv,72.0,W_new,18000.0,6774.572088969601,8279.077311773766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,68795.5905054234,-1182118.9365853027,0.0,101849.23990616677,-101849.23990616677,7088.569047354,313399.14979919523,25.06931351221684,35632.69803195092,68795.5905054234,93.08306260023991,93.08306260023986,23.335284790027206,23.335284790027316,0.0,101849.23990616677,0.0,408791.90503850946
39,demo_wcomp_MR2_039,en_pv,72.0,W_new,18000.0,6774.572088969601,10348.846639717207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,68795.5905054234,-1206141.8308079753,0.0,103919.00923411023,-103919.00923411023,7088.569047354,313399.14979919523,25.06931351221684,35632.69803195092,68795.5905054234,93.08306260023991,93.08306260023986,23.335284790027206,23.335284790027316,0.0,103919.00923411023,0.0,408791.90503850946
40,demo_wcomp_MR2_040,en_pv,72.0,W_new,18000.0,6774.572088969601,12418.615967660648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,68795.5905054234,-1230164.725030647,0.0,105988.77856205366,-105988.77856205366,7088.569047354,313399.14979919523,25.06931351221684,35632.69803195092,68795.5905054234,93.08306260023991,93.08306260023986,23.335284790027206,23.335284790027316,0.0,105988.77856205366,0.0,408791.90503850946
41,demo_wcomp_MR2_041,en_pv,72.0,W_new,18000.0,6774.572088969601,10553.889208653658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,65345.690119097744,-1168480.2058808114,0.0,100674.15141672101,-100674.15141672101,30697.02448645,289182.9872378463,36.768326484584826,34917.9876638488,65345.690119097744,79.57697212807912,79.5769721280794,29.2591209185992,29.259120918599308,0.0,100674.15141672101,0.0,408791.90503850946
42,demo_wcomp_MR2_042,en_pv,72.0,W_new,18000.0,6774.572088969601,13192.361510817074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,65345.690119097744,-1199103.7831889652,0.0,103312.62371888442,-103312.62371888442,30697.02448645,289182.9872378463,36.768326484584826,34917.9876638488,65345.690119097744,79.57697212807912,79.5769721280794,29.2591209185992,29.259120918599308,0.0,103312.62371888442,0.0,408791.90503850946
43,demo_wcomp_MR2_043,en_pv,72.0,W_new,18000.0,6774.572088969601,15830.833812980487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,65345.690119097744,-1229727.36049712,0.0,105951.09602104784,-105951.09602104784,30697.02448645,289182.9872378463,36.768326484584826,34917.9876638488,65345.690119097744,79.57697212807912,79.5769721280794,29.2591209185992,29.259120918599308,0.0,105951.09602104784,0.0,408791.90503850946
44,demo_wcomp_MR2_044,en_pv,72.0,W_new,18000.0,6774.572088969601,13463.172450921824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,63237.08608806109,-1177773.3342202958,0.0,101474.83062795251,-101474.83062795251,63855.067424183,274516.41217513435,48.46733945695244,34476.91184916157,63237.08608806109,67.77121745807095,67.77121745807065,32.84690601951266,32.84690601951277,0.0,101474.83062795251,0.0,408791.90503850946
45,demo_wcomp_MR2_045,en_pv,72.0,W_new,18000.0,6774.572088969601,16828.96556365228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,63237.08608806109,-1216838.601460904,0.0,104840.62374068298,-104840.62374068298,63855.067424183,274516.41217513435,48.46733945695244,34476.91184916157,63237.08608806109,67.77121745807095,67.77121745807065,32.84690601951266,32.84690601951277,0.0,104840.62374068298,0.0,408791.90503850946
46,demo_wcomp_MR2_046,en_pv,72.0,W_new,18000.0,6774.572088969601,20194.758676382735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54385556443897,0.0,0.0,0.0,0.0,19821.479546847902,63237.08608806109,-1255903.868701511,0.0,108206.41685341344,-108206.41685341344,63855.067424183,274516.41217513435,48.46733945695244,34476.91184916157,63237.08608806109,67.77121745807095,67.77121745807065,32.84690601951266,32.84690601951277,0.0,108206.41685341344,0.0,408791.90503850946
